primary_key,table_name,table_type,column_names,type,relationship_kind,primary_key_reference,schema_name,table_primary_key
6537,BV_SERVICE_QUOTE_LINE,VIEW,DISCOUNT_PCT,"NUMBER(18,2)",COLUMN,N,CPS_DSCI_EBV,235
6538,BV_SERVICE_QUOTE_LINE,VIEW,SALES_ORDER_LINE_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,235
6539,BV_SERVICE_QUOTE_LINE,VIEW,SALES_MOTION_CD,VARCHAR(30),COLUMN,N,CPS_DSCI_EBV,235
6540,BV_SERVICE_QUOTE_LINE,VIEW,SALES_MOTION_CONTEXT_CD,VARCHAR(30),COLUMN,N,CPS_DSCI_EBV,235
6541,BV_SERVICE_QUOTE_LINE,VIEW,SRVC_LVL_SRVC_PRDT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,235
6542,BV_SERVICE_QUOTE_LINE,VIEW,SQ_LN_NET_TTL_PRC_USD_AMT,"NUMBER(26,11)",COLUMN,N,CPS_DSCI_EBV,235
6543,BV_SERVICE_QUOTE_LINE,VIEW,BK_PREVIOUS_SVC_CONTRACT_NUM,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,235
6544,BV_SERVICE_QUOTE_LINE,VIEW,PRORATED_LIST_PRICE_LOCAL_AMT,"NUMBER(26,7)",COLUMN,N,CPS_DSCI_EBV,235
6545,BV_SERVICE_QUOTE_LINE,VIEW,DV_PRICING_SKU_ID,VARCHAR(30),COLUMN,N,CPS_DSCI_EBV,235
6546,BV_SERVICE_QUOTE_LINE,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,235
6547,BV_SERVICE_QUOTE_LINE,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,235
6548,BV_SERVICE_QUOTE_LINE,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,235
6549,BV_SERVICE_QUOTE_LINE,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,235
6550,BV_SERVICE_QUOTE_LINE,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,235
6551,BV_SERVICE_QUOTE_LINE,VIEW,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,235
6552,BV_SERVICE_QUOTE_LINE,VIEW,BK_PRICE_LIST_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,235
6553,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,LICENSE_ENTITLEMENT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,236
6554,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,VIRTUAL_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,236
6555,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,CCO_USER_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,236
6556,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,ACTIVE_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,236
6557,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,BATCH_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,236
6558,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,SOURCE_DELETED_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,236
6559,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,236
6560,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,236
6561,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,236
6562,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,236
6563,BV_CLASSIC_LICENSE_ENTITLEMENT_VISIBILITY_X,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,236
6564,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,PARTY_ID,"NUMBER(38,0)",COLUMN,N,SS,237
6565,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,PARENT_PARTY_ID,"NUMBER(38,0)",COLUMN,N,SS,237
6566,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,PARTY_NAME,VARCHAR(360),COLUMN,N,SS,237
6567,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,NODE_TYPE,VARCHAR(30),COLUMN,N,SS,237
6568,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,ADDRESS1,VARCHAR(240),COLUMN,N,SS,237
6569,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,ADDRESS2,VARCHAR(240),COLUMN,N,SS,237
6570,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,ADDRESS3,VARCHAR(240),COLUMN,N,SS,237
6571,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,ADDRESS4,VARCHAR(240),COLUMN,N,SS,237
6572,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,CITY,VARCHAR(60),COLUMN,N,SS,237
6573,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,COUNTY,VARCHAR(60),COLUMN,N,SS,237
6574,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,STATE,VARCHAR(60),COLUMN,N,SS,237
6575,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,PROVINCE,VARCHAR(60),COLUMN,N,SS,237
6576,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,POSTAL_CODE,VARCHAR(60),COLUMN,N,SS,237
6577,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,POSTAL_CODE_EXTN,VARCHAR(10),COLUMN,N,SS,237
6578,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,COUNTRY_CODE,VARCHAR(60),COLUMN,N,SS,237
6579,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,STREET_NAME,VARCHAR(240),COLUMN,N,SS,237
6580,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,STREET_NUMBER,VARCHAR(150),COLUMN,N,SS,237
6581,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,STREET_DIRECTION,VARCHAR(150),COLUMN,N,SS,237
6582,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,STREET_TYPE,VARCHAR(150),COLUMN,N,SS,237
6583,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,GEO_VALID_STATUS,VARCHAR(30),COLUMN,N,SS,237
6584,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,COMPLETENES_STATUS,VARCHAR(30),COLUMN,N,SS,237
6585,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,CLEANSED_STATUS,VARCHAR(30),COLUMN,N,SS,237
6586,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,START_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SS,237
6587,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,END_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SS,237
6588,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,PROGRAM_ID,"NUMBER(10,0)",COLUMN,N,SS,237
6589,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,REQUEST_ID,"NUMBER(20,0)",COLUMN,N,SS,237
6590,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,CREATED_BY,"NUMBER(38,0)",COLUMN,N,SS,237
6591,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,LAST_UPDATED_BY,"NUMBER(38,0)",COLUMN,N,SS,237
6592,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SS,237
6593,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,LAST_UPDATE_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SS,237
6594,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,CERTIFIED_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SS,237
6595,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,SS,237
6596,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,SS,237
6597,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,SS,237
6598,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,SS,237
6599,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,SS,237
6600,CRT_XXNGCR_PARTY_IDENTITY,BASE TABLE,EDWSF_SOURCE_DELETED_FLAG,VARCHAR(1),COLUMN,N,SS,237
6601,BV_DSCI_TS_SERVICES_ATR,VIEW,INSTANCE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,238
6602,BV_DSCI_TS_SERVICES_ATR,VIEW,CONTRACT_LINE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,238
6603,BV_DSCI_TS_SERVICES_ATR,VIEW,CONTRACT_NUMBER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,238
6604,BV_DSCI_TS_SERVICES_ATR,VIEW,SERVICE_PRODUCTS_CONTRACT_TYPE,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,238
6605,BV_DSCI_TS_SERVICES_ATR,VIEW,COVERED_LINE_STATUS,VARCHAR(20),COLUMN,N,CPS_DSCI_EBV,238
6606,BV_DSCI_TS_SERVICES_ATR,VIEW,CONTRACT_LINE_START_DATE,DATE,COLUMN,N,CPS_DSCI_EBV,238
6607,BV_DSCI_TS_SERVICES_ATR,VIEW,CONTRACT_LINE_END_DATE,DATE,COLUMN,N,CPS_DSCI_EBV,238
6608,BV_DSCI_TS_SERVICES_ATR,VIEW,CONTRACT_END_QUARTER,VARCHAR(32),COLUMN,N,CPS_DSCI_EBV,238
6609,BV_DSCI_TS_SERVICES_ATR,VIEW,PRODUCT_NAME,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,238
6610,BV_DSCI_TS_SERVICES_ATR,VIEW,SERIAL_NUMBER,VARCHAR(240),COLUMN,N,CPS_DSCI_EBV,238
6611,BV_DSCI_TS_SERVICES_ATR,VIEW,PARENT_INSTANCE_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,238
6612,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_GU_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,238
6613,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_GU_NAME,VARCHAR(720),COLUMN,N,CPS_DSCI_EBV,238
6614,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_HQ_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,238
6615,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_HQ_NAME,VARCHAR(720),COLUMN,N,CPS_DSCI_EBV,238
6616,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_CR_PARTY_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,238
6617,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_CR_PARTY_NAME,VARCHAR(720),COLUMN,N,CPS_DSCI_EBV,238
6618,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_CUSTOMER_ADDRESS1,VARCHAR(510),COLUMN,N,CPS_DSCI_EBV,238
6619,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_CUSTOMER_ADDRESS2,VARCHAR(510),COLUMN,N,CPS_DSCI_EBV,238
6620,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_CUSTOMER_CITY,VARCHAR(510),COLUMN,N,CPS_DSCI_EBV,238
6621,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_CUSTOMER_STATE_PROVINCE,VARCHAR(510),COLUMN,N,CPS_DSCI_EBV,238
6622,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_CUSTOMER_COUNTY,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,238
6623,BV_DSCI_TS_SERVICES_ATR,VIEW,BEST_SITE_CUSTOMER_ZIP_CODE,VARCHAR(100),COLUMN,N,CPS_DSCI_EBV,238
6624,BV_DSCI_TS_SERVICES_ATR,VIEW,CONTRACT_LINE_ADJUSTMENT_AMOUNT_LOGIC,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,238
6625,BV_DSCI_TS_SERVICES_ATR,VIEW,SERVICE_SALES_ORDER,VARCHAR(40),COLUMN,N,CPS_DSCI_EBV,238
6626,BV_DSCI_TS_SERVICES_ATR,VIEW,SERVICE_PURCHASE_ORDER_NUMBER,VARCHAR(240),COLUMN,N,CPS_DSCI_EBV,238
6627,BV_DSCI_TS_SERVICES_ATR,VIEW,INSTANCE_SHIPPED_DATE,DATE,COLUMN,N,CPS_DSCI_EBV,238
6628,BV_DSCI_TS_SERVICES_ATR,VIEW,LAST_DATE_OF_SUPPORT_DATE,DATE,COLUMN,N,CPS_DSCI_EBV,238
6629,BV_DSCI_TS_SERVICES_ATR,VIEW,PRODUCT_TYPE,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,238
6630,BV_DSCI_TS_SERVICES_ATR,VIEW,LDOS_CODE,VARCHAR(20),COLUMN,N,CPS_DSCI_EBV,238
6631,BV_DSCI_TS_SERVICES_ATR,VIEW,LDOS_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,238
6632,BV_DSCI_TS_SERVICES_ATR,VIEW,SAVM_GROUP_NAME,VARCHAR(360),COLUMN,N,CPS_DSCI_EBV,238
6633,BV_DSCI_TS_SERVICES_ATR,VIEW,SAVM_GROUP_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,238
6634,BV_DSCI_TS_SERVICES_ATR,VIEW,SAVM_SALES_LEVEL_1_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,238
6635,BV_DSCI_TS_SERVICES_ATR,VIEW,SAVM_SALES_LEVEL_2_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,238
6636,BV_DSCI_TS_SERVICES_ATR,VIEW,SAVM_SALES_LEVEL_3_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,238
6637,BV_DSCI_TS_SERVICES_ATR,VIEW,SAVM_SALES_LEVEL_4_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,238
6638,BV_DSCI_TS_SERVICES_ATR,VIEW,SAVM_SALES_LEVEL_5_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,238
6639,BV_DSCI_TS_SERVICES_ATR,VIEW,SAVM_SALES_LEVEL_6_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,238
6640,BV_DSCI_TS_SERVICES_ATR,VIEW,SWEEPS_FLAG,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,238
6641,BV_DSCI_TS_SERVICES_ATR,VIEW,BEGINING_ANNUAL_AVAILABLE_TO_RENEW,FLOAT,COLUMN,N,CPS_DSCI_EBV,238
6642,BV_DSCI_TS_SERVICES_ATR,VIEW,BEGINING_ANNUALIZED_AVAILABLE_TO_RENEW,FLOAT,COLUMN,N,CPS_DSCI_EBV,238
6643,BV_DSCI_TS_SERVICES_ATR,VIEW,BEGINING_TOTAL_CONTRACT_VALUE,FLOAT,COLUMN,N,CPS_DSCI_EBV,238
6644,BV_DSCI_TS_SERVICES_ATR,VIEW,REMAINING_ANNUALIZED_AVAILABLE_TO_RENEW,FLOAT,COLUMN,N,CPS_DSCI_EBV,238
6645,BV_DSCI_TS_SERVICES_ATR,VIEW,REMAINING_TOTAL_CONTRACT_VALUE,FLOAT,COLUMN,N,CPS_DSCI_EBV,238
6646,BV_DSCI_TS_SERVICES_ATR,VIEW,REMAINING_ANNUAL_AVAILABLE_TO_RENEW,FLOAT,COLUMN,N,CPS_DSCI_EBV,238
6647,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENGAGEMENT_ID,"NUMBER(38,0)",COLUMN,N,SERVICES_ENT_FBV,239
6648,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENGAGEMENT_NUMBER,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6649,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENGAGEMENT_NAME,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6650,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENGAGEMENT_DESCRIPTION,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6651,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,NEXT_STEP,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6652,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,CURRENT_STEP,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6653,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,CONTRACT_HEALTH_SCORE,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6654,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,DEVICE_HEALTH_SCORE,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6655,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENGAGEMENT_OUTCOME,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6656,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENRICHMENT_COUNT,"NUMBER(38,0)",COLUMN,N,SERVICES_ENT_FBV,239
6657,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENRICHMENT_STATUS,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6658,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENRICHMENT_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SERVICES_ENT_FBV,239
6659,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENRICHMMENT_START_FLAG,VARCHAR(5),COLUMN,N,SERVICES_ENT_FBV,239
6660,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,SMART_ACCOUNT_ID,"NUMBER(38,0)",COLUMN,N,SERVICES_ENT_FBV,239
6661,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,SMART_ACCOUNT_NAME,VARCHAR(500),COLUMN,N,SERVICES_ENT_FBV,239
6662,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,VIRTUAL_ACCOUNT,VARCHAR(4000),COLUMN,N,SERVICES_ENT_FBV,239
6663,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,RANKING,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6664,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,STATUS,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6665,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ENGAGEMENT_TYPE,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6666,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,TRANSACTION_ID,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6667,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,UPDATED_VERSION,"NUMBER(38,2)",COLUMN,N,SERVICES_ENT_FBV,239
6668,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,TOTAL_CONTRACTS,"NUMBER(38,0)",COLUMN,N,SERVICES_ENT_FBV,239
6669,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,TOTAL_SERVICE_PARTNERS,"NUMBER(38,0)",COLUMN,N,SERVICES_ENT_FBV,239
6670,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,COLLECTOR_EXPOSURE,"NUMBER(38,2)",COLUMN,N,SERVICES_ENT_FBV,239
6671,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,TOTAL_COUNTRIES,"NUMBER(38,0)",COLUMN,N,SERVICES_ENT_FBV,239
6672,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,TOTAL_CR_PARTY_IDS,"NUMBER(38,0)",COLUMN,N,SERVICES_ENT_FBV,239
6673,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,CREATION_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SERVICES_ENT_FBV,239
6674,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,CREATED_BY,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6675,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,LAST_UPDATED_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SERVICES_ENT_FBV,239
6676,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,LAST_UPDATED_BY,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6677,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,SNAPSHOT_DATE,TIMESTAMP_NTZ(9),COLUMN,N,SERVICES_ENT_FBV,239
6678,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,SNAPSHOT_TYPE,VARCHAR(50),COLUMN,N,SERVICES_ENT_FBV,239
6679,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ASSESSMENT_START_FLAG,VARCHAR(5),COLUMN,N,SERVICES_ENT_FBV,239
6680,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ERROR_MESSAGE,VARCHAR(4000),COLUMN,N,SERVICES_ENT_FBV,239
6681,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,GU_DATA_FLAG,VARCHAR(1),COLUMN,N,SERVICES_ENT_FBV,239
6682,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,SNAPSHOT_NOTE,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6683,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,SNAPSHOT_OUTCOME,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6684,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,ASSESSMENT_STATUS,VARCHAR(50),COLUMN,N,SERVICES_ENT_FBV,239
6685,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,VERIFIED_STATUS,VARCHAR(50),COLUMN,N,SERVICES_ENT_FBV,239
6686,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,THEATER_NAME,VARCHAR(100),COLUMN,N,SERVICES_ENT_FBV,239
6687,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,COVERED_MAJOR_BILL_TO,"NUMBER(38,0)",COLUMN,N,SERVICES_ENT_FBV,239
6688,BV_MCE_AM_ENGAGEMENT_HDR,VIEW,OWN_BY,VARCHAR(240),COLUMN,N,SERVICES_ENT_FBV,239
6689,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,CSD_DEF_ID,VARCHAR(16777216),COLUMN,N,CPS_BIA_BR,240
6690,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,GROUPING_NAME,VARCHAR(720),COLUMN,N,CPS_BIA_BR,240
6691,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,CUSTOMER_DEFINITION_NAME,VARCHAR(255),COLUMN,N,CPS_BIA_BR,240
6692,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,DESCRIPTION,VARCHAR(720),COLUMN,N,CPS_BIA_BR,240
6693,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,ACTIVE_FLAG,VARCHAR(20),COLUMN,N,CPS_BIA_BR,240
6694,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,IS_IB_CNT,"NUMBER(38,0)",COLUMN,N,CPS_BIA_BR,240
6695,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,OWNER_CEC_ID,VARCHAR(100),COLUMN,N,CPS_BIA_BR,240
6696,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_BIA_BR,240
6697,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,LAST_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_BIA_BR,240
6698,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,OFFICIAL_FLAG,VARCHAR(20),COLUMN,N,CPS_BIA_BR,240
6699,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,PUBLISHED_FLAG,VARCHAR(20),COLUMN,N,CPS_BIA_BR,240
6700,BV_CUSTOMER_SCOPE_DISCOVERY_HEADER,VIEW,NOTIFICATIONS_FLAG,VARCHAR(20),COLUMN,N,CPS_BIA_BR,240
6701,BV_SMART_ACCOUNTS_D,VIEW,SMART_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,241
6702,BV_SMART_ACCOUNTS_D,VIEW,SMART_ACCOUNT_NAME,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,241
6703,BV_SMART_ACCOUNTS_D,VIEW,SMART_ACCOUNT_TYPE,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,241
6704,BV_SMART_ACCOUNTS_D,VIEW,SMART_ACCOUNT_STATUS,VARCHAR(255),COLUMN,N,CPS_DSCI_EBV,241
6705,BV_SMART_ACCOUNTS_D,VIEW,ACTIVE_YORN,VARCHAR(1),COLUMN,N,CPS_DSCI_EBV,241
6706,BV_SMART_ACCOUNTS_D,VIEW,BATCH_NUMBER,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,241
6707,BV_SMART_ACCOUNTS_D,VIEW,EDWSF_BATCH_ID,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,241
6708,BV_SMART_ACCOUNTS_D,VIEW,EDWSF_CREATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,241
6709,BV_SMART_ACCOUNTS_D,VIEW,EDWSF_CREATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,241
6710,BV_SMART_ACCOUNTS_D,VIEW,EDWSF_UPDATE_DTM,TIMESTAMP_NTZ(9),COLUMN,N,CPS_DSCI_EBV,241
6711,BV_SMART_ACCOUNTS_D,VIEW,EDWSF_UPDATE_USER,VARCHAR(50),COLUMN,N,CPS_DSCI_EBV,241
6712,BV_UNIFIED_LICENSE_CONSUMPTION,VIEW,LICENSE_CLASS_CONSUMPTION_ID,VARCHAR(128),COLUMN,N,CPS_DSCI_EBV,242
6713,BV_UNIFIED_LICENSE_CONSUMPTION,VIEW,LICENSE_CLASS_CODE,VARCHAR(60),COLUMN,N,CPS_DSCI_EBV,242
6714,BV_UNIFIED_LICENSE_CONSUMPTION,VIEW,SMART_ACCOUNT_KEY,"NUMBER(38,0)",COLUMN,N,CPS_DSCI_EBV,242
