View_Name,View_Column,Column_Type,Source_Table,Source_Column,Expression_Type
SEA_BOOKINGS_MASTER_VIEW,FINANCEBU,DIRECT,SEA_BOOKINGS,FINANCEBU,
SEA_BOOKINGS_MASTER_VIEW,FMV_FLAG,DIRECT,SEA_BOOKINGS,FMV_FLAG,
SEA_BOOKINGS_MASTER_VIEW,FISCAL_QUARTER_ID,DIRECT,SEA_BOOKINGS,FISCAL_QUARTER_ID,
SEA_BOOKINGS_MASTER_VIEW,FISCAL_WEEK_ID,DIRECT,SEA_BOOKINGS,FISCAL_WEEK_ID,
SEA_BOOKINGS_MASTER_VIEW,ERP_DEAL_ID,DIRECT,SEA_BOOKINGS,ERP_DEAL_ID,
SEA_BOOKINGS_MASTER_VIEW,WEB_ORDER_ID,DIRECT,SEA_BOOKINGS,WEB_ORDER_ID,
SEA_BOOKINGS_MASTER_VIEW,BP_NAME,DIRECT,SEA_BOOKINGS,BP_NAME,
SEA_BOOKINGS_MASTER_VIEW,SCMS,DIRECT,SEA_BOOKINGS,SCMS,
SEA_BOOKINGS_MASTER_VIEW,BP_FLAG,DIRECT,SEA_BOOKINGS,BP_FLAG,
SEA_BOOKINGS_MASTER_VIEW,SALE_LEVEL_1,DIRECT,SEA_BOOKINGS,SALE_LEVEL_1,
SEA_BOOKINGS_MASTER_VIEW,SALE_LEVEL_2,DIRECT,SEA_BOOKINGS,SALE_LEVEL_2,
SEA_BOOKINGS_MASTER_VIEW,SALE_LEVEL_3,DIRECT,SEA_BOOKINGS,SALE_LEVEL_3,
SEA_BOOKINGS_MASTER_VIEW,END_CUSTOMER_GLOBAL_NAME,DIRECT,SEA_BOOKINGS,END_CUSTOMER_GLOBAL_NAME,
SEA_BOOKINGS_MASTER_VIEW,END_CUSTOMER_GLOBAL_ID,DIRECT,SEA_BOOKINGS,END_CUSTOMER_GLOBAL_ID,
SEA_BOOKINGS_MASTER_VIEW,CAV_END_CUSTOMER_ID,DIRECT,SEA_BOOKINGS,CAV_END_CUSTOMER_ID,
SEA_BOOKINGS_MASTER_VIEW,CA_SERVICE_ADJ_CODE,DIRECT,SEA_BOOKINGS,CA_SERVICE_ADJ_CODE,
SEA_BOOKINGS_MASTER_VIEW,PARTNER_NAME,DIRECT,SEA_BOOKINGS,PARTNER_NAME,
SEA_BOOKINGS_MASTER_VIEW,PRODUCT_CLASSIFICATION,DIRECT,SEA_BOOKINGS,PRODUCT_CLASSIFICATION,
SEA_BOOKINGS_MASTER_VIEW,CX_EA_ID,DIRECT,SEA_BOOKINGS,CX_EA_ID,
SEA_BOOKINGS_MASTER_VIEW,CA_SERVICE_BOOKING_NET,DERIVED,SEA_BOOKINGS,CA_SERVICE_BOOKING_NET,SUM
SEA_BOOKINGS_MASTER_VIEW,ANNUAL_BOOKING_NET,DERIVED,SEA_BOOKINGS,ANNUAL_BOOKING_NET,SUM
SEA_BOOKINGS_MASTER_VIEW,SUBSCRIPTION_CODE,DIRECT,SEA_BOOKINGS,SUBSCRIPTION_CODE,
SEA_BOOKINGS_MASTER_VIEW,SUBSCRIPTION_REF_ID,DIRECT,SEA_BOOKINGS,SUBSCRIPTION_REF_ID,
SEA_BOOKINGS_MASTER_VIEW,DATE_BOOKED,DIRECT,SEA_BOOKINGS,DATE_BOOKED,
SEA_BOOKINGS_MASTER_VIEW,LAST_UPDATE_DTTM,DERIVED,CALCULATED,CURRENTTIMESTAMP,CURRENTTIMESTAMP
SEA_BOOKINGS_MASTER_VIEW,LAST_UPDATE_ID,DERIVED,CALCULATED,LITERAL,LITERAL
SEA_BOOKINGS_MASTER_VIEW,CREATE_DTTM,DERIVED,CALCULATED,CURRENTTIMESTAMP,CURRENTTIMESTAMP
SEA_BOOKINGS_MASTER_VIEW,CREATE_ID,DERIVED,CALCULATED,LITERAL,LITERAL
SEA_BOOKINGS_MASTER_VIEW,DAILY_PROCESS_FLAG,DERIVED,CALCULATED,LITERAL,LITERAL
SEA_BOOKINGS_MASTER_VIEW,CURRENT_STATUS,DIRECT,SERVICES_DB.SERVICES_IB_FBV.BV_IBSA_ACAT_CUSTOMER_MASTER,CURRENT_STATUS,
SEA_BOOKINGS_MASTER_VIEW,AGREEMENT_START_DATE,DIRECT,SERVICES_DB.SERVICES_IB_FBV.BV_IBSA_ACAT_CUSTOMER_MASTER,AGGREEMENT_START_DATE,
SEA_BOOKINGS_MASTER_VIEW,AGREEMENT_END_DATE,DIRECT,SERVICES_DB.SERVICES_IB_FBV.BV_IBSA_ACAT_CUSTOMER_MASTER,AGGREEMENT_END_DATE,
RELIABILITY_CLASS,INVENTORY_ITEM_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,INVENTORY_ITEM_ID,
RELIABILITY_CLASS,ITEM_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ITEM_NAME,
RELIABILITY_CLASS,DESCRIPTION,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,DESCRIPTION,
RELIABILITY_CLASS,ITEM_TYPE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ITEM_TYPE,
RELIABILITY_CLASS,SERIALIZED_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SERIALIZED_FLAG,
RELIABILITY_CLASS,ITEM_STATUS_C3,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ITEM_STATUS_C3,
RELIABILITY_CLASS,ITEM_STATUS_MFG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ITEM_STATUS_MFG,
RELIABILITY_CLASS,SERVICEABLE_PRODUCT_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SERVICEABLE_PRODUCT_FLAG,
RELIABILITY_CLASS,IB_TRACKABLE_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_TRACKABLE_FLAG,
RELIABILITY_CLASS,PROD_GROUP_CATEGORY_SET_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PROD_GROUP_CATEGORY_SET_ID,
RELIABILITY_CLASS,PROD_GROUP_CATEGORY_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PROD_GROUP_CATEGORY_ID,
RELIABILITY_CLASS,PRODUCT_FAMILY,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_FAMILY,
RELIABILITY_CLASS,PRODUCT_TYPE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_TYPE,
RELIABILITY_CLASS,PRODUCT_SUB_GROUP,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_SUB_GROUP,
RELIABILITY_CLASS,PRODUCT_FAMILY_DESCRIPTION,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_FAMILY_DESCRIPTION,
RELIABILITY_CLASS,PRODUCT_FAMILY_GROUP_VALUE_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_FAMILY_GROUP_VALUE_ID,
RELIABILITY_CLASS,PRODUCT_FAMILY_GROUP,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_FAMILY_GROUP,
RELIABILITY_CLASS,PRODUCT_TYPE_GROUP,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_TYPE_GROUP,
RELIABILITY_CLASS,HARDWARE_TYPE_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,HARDWARE_TYPE_FLAG,
RELIABILITY_CLASS,LINE_OF_BUSINESS,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LINE_OF_BUSINESS,
RELIABILITY_CLASS,TECHNOLOGY_GROUP,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,TECHNOLOGY_GROUP,
RELIABILITY_CLASS,BUSINESS_UNIT,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,BUSINESS_UNIT,
RELIABILITY_CLASS,IB_PRODUCT_TYPE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_PRODUCT_TYPE,
RELIABILITY_CLASS,ITEM_CATALOG_GROUP_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ITEM_CATALOG_GROUP_ID,
RELIABILITY_CLASS,CATALOG_PRODUCT_TYPE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,CATALOG_PRODUCT_TYPE,
RELIABILITY_CLASS,LAST_DATE_OF_SUPPORT,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LAST_DATE_OF_SUPPORT,
RELIABILITY_CLASS,MAPPED_TO_SERVICE_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,MAPPED_TO_SERVICE_FLAG,
RELIABILITY_CLASS,PRODUCT_PRICING_CATEGORY,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_PRICING_CATEGORY,
RELIABILITY_CLASS,PRODUCT_LIST_PRICE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_LIST_PRICE,
RELIABILITY_CLASS,SERVICE_LIST_PRICE_ITEM_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SERVICE_LIST_PRICE_ITEM_ID,
RELIABILITY_CLASS,SERVICE_LIST_PRICE_ITEM_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SERVICE_LIST_PRICE_ITEM_NAME,
RELIABILITY_CLASS,SERVICE_LIST_PRICE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SERVICE_LIST_PRICE,
RELIABILITY_CLASS,SOURCE_SYSTEM,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SOURCE_SYSTEM,
RELIABILITY_CLASS,NRT_CREATION_DATE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,NRT_CREATION_DATE,
RELIABILITY_CLASS,NRT_CREATED_BY,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,NRT_CREATED_BY,
RELIABILITY_CLASS,NRT_LAST_UPDATE_DATE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,NRT_LAST_UPDATE_DATE,
RELIABILITY_CLASS,NRT_LAST_UPDATED_BY,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,NRT_LAST_UPDATED_BY,
RELIABILITY_CLASS,NRT_REQUEST_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,NRT_REQUEST_ID,
RELIABILITY_CLASS,NRT_PROGRAM_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,NRT_PROGRAM_ID,
RELIABILITY_CLASS,PRODUCT_FAMILY_FLEX_VALUE_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_FAMILY_FLEX_VALUE_ID,
RELIABILITY_CLASS,LAST_DATE_OF_SERVICE_ATTACH,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LAST_DATE_OF_SERVICE_ATTACH,
RELIABILITY_CLASS,END_OF_PRODUCT_SALES_DATE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,END_OF_PRODUCT_SALES_DATE,
RELIABILITY_CLASS,LAST_DATE_OF_RENEWAL,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LAST_DATE_OF_RENEWAL,
RELIABILITY_CLASS,PAK_ELIGIBLE_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PAK_ELIGIBLE_FLAG,
RELIABILITY_CLASS,SMART_LICENSE_ENABLED_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SMART_LICENSE_ENABLED_FLAG,
RELIABILITY_CLASS,IH_LICENSE_TYPE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IH_LICENSE_TYPE,
RELIABILITY_CLASS,IH_PAK_ELIGIBILITY,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IH_PAK_ELIGIBILITY,
RELIABILITY_CLASS,IH_SW_SUBSCRIPTION_TYPE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IH_SW_SUBSCRIPTION_TYPE,
RELIABILITY_CLASS,PRODUCT_FAMILY_MFG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_FAMILY_MFG,
RELIABILITY_CLASS,PRODUCT_TYPE_MFG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_TYPE_MFG,
RELIABILITY_CLASS,PRODUCT_SUB_GROUP_MFG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_SUB_GROUP_MFG,
RELIABILITY_CLASS,IB_COUNT_COVERED,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_COVERED,
RELIABILITY_CLASS,IB_COUNT_UNCOVERED,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_UNCOVERED,
RELIABILITY_CLASS,IB_COUNT_NEVER_COVERED,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_NEVER_COVERED,
RELIABILITY_CLASS,INCLUDED_ITEM_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,INCLUDED_ITEM_FLAG,
RELIABILITY_CLASS,BUSINESS_ENTITY_NAME_TOP,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,BUSINESS_ENTITY_NAME_TOP,
RELIABILITY_CLASS,BUSINESS_ENTITY_DESC_TOP,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,BUSINESS_ENTITY_DESC_TOP,
RELIABILITY_CLASS,SUB_BUSINESS_ENTITY_NAME_TOP,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SUB_BUSINESS_ENTITY_NAME_TOP,
RELIABILITY_CLASS,SUB_BUSINESS_ENTITY_DESC_TOP,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SUB_BUSINESS_ENTITY_DESC_TOP,
RELIABILITY_CLASS,BUSINESS_ENTITY_HIERARCHY_ALL,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,BUSINESS_ENTITY_HIERARCHY_ALL,
RELIABILITY_CLASS,OFFER_TYPE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,OFFER_TYPE,
RELIABILITY_CLASS,PRODUCT_FAMILY_MFG_DESCR,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_FAMILY_MFG_DESCR,
RELIABILITY_CLASS,PRODUCT_CLASS,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_CLASS,
RELIABILITY_CLASS,IH_PRICING_UNIT,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IH_PRICING_UNIT,
RELIABILITY_CLASS,IH_DURATION_PRICING_QTY,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IH_DURATION_PRICING_QTY,
RELIABILITY_CLASS,UPGRADE_ELIGIBLE_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,UPGRADE_ELIGIBLE_FLAG,
RELIABILITY_CLASS,CUSTOMER_ORDER_ENABLED_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,CUSTOMER_ORDER_ENABLED_FLAG,
RELIABILITY_CLASS,MSA_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,MSA_FLAG,
RELIABILITY_CLASS,PLANNED_ITEM_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PLANNED_ITEM_FLAG,
RELIABILITY_CLASS,SPLC_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SPLC_FLAG,
RELIABILITY_CLASS,DIVESTITURE_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,DIVESTITURE_FLAG,
RELIABILITY_CLASS,LDOS_FISCAL_PERIOD_YEAR,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LDOS_FISCAL_PERIOD_YEAR,
RELIABILITY_CLASS,LDOS_FISCAL_PERIOD_QTR,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LDOS_FISCAL_PERIOD_QTR,
RELIABILITY_CLASS,LDOS_FISCAL_PERIOD_NUM,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LDOS_FISCAL_PERIOD_NUM,
RELIABILITY_CLASS,LDOS_FISCAL_PERIOD_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,LDOS_FISCAL_PERIOD_NAME,
RELIABILITY_CLASS,END_OF_SW_MAINTENANCE_DATE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,END_OF_SW_MAINTENANCE_DATE,
RELIABILITY_CLASS,IB_COUNT_COVERED_SERIAL,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_COVERED_SERIAL,
RELIABILITY_CLASS,IB_COUNT_UNCOVERED_SERIAL,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_UNCOVERED_SERIAL,
RELIABILITY_CLASS,IB_COUNT_NEVER_COVERED_SERIAL,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_NEVER_COVERED_SERIAL,
RELIABILITY_CLASS,IB_QUANTITY_COVERED,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_QUANTITY_COVERED,
RELIABILITY_CLASS,IB_QUANTITY_UNCOVERED,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_QUANTITY_UNCOVERED,
RELIABILITY_CLASS,IB_QUANTITY_NEVER_COVERED,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_QUANTITY_NEVER_COVERED,
RELIABILITY_CLASS,IB_COUNT_COVERED_P,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_COVERED_P,
RELIABILITY_CLASS,IB_COUNT_COVERED_S,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_COVERED_S,
RELIABILITY_CLASS,IB_COUNT_COVERED_C,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_COVERED_C,
RELIABILITY_CLASS,IB_COUNT_UNCOVERED_P,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_UNCOVERED_P,
RELIABILITY_CLASS,IB_COUNT_UNCOVERED_S,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_UNCOVERED_S,
RELIABILITY_CLASS,IB_COUNT_UNCOVERED_C,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_UNCOVERED_C,
RELIABILITY_CLASS,IB_COUNT_NEVER_COVERED_P,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_NEVER_COVERED_P,
RELIABILITY_CLASS,IB_COUNT_NEVER_COVERED_S,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_NEVER_COVERED_S,
RELIABILITY_CLASS,IB_COUNT_NEVER_COVERED_C,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_NEVER_COVERED_C,
RELIABILITY_CLASS,ENT_COVERED_LINE_COUNT,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ENT_COVERED_LINE_COUNT,
RELIABILITY_CLASS,ENT_PRICE_NEGOTIATED_USD,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ENT_PRICE_NEGOTIATED_USD,
RELIABILITY_CLASS,ENT_PRICE_UNIT_USD,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ENT_PRICE_UNIT_USD,
RELIABILITY_CLASS,CONTRACT_COUNT,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,CONTRACT_COUNT,
RELIABILITY_CLASS,BASE_INVENTORY_ITEM_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,BASE_INVENTORY_ITEM_ID,
RELIABILITY_CLASS,SPARE_INVENTORY_ITEM_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SPARE_INVENTORY_ITEM_ID,
RELIABILITY_CLASS,REFURBISHED_INVENTORY_ITEM_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,REFURBISHED_INVENTORY_ITEM_ID,
RELIABILITY_CLASS,ROLLUP_INVENTORY_ITEM_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ROLLUP_INVENTORY_ITEM_ID,
RELIABILITY_CLASS,GROUP_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,GROUP_NAME,
RELIABILITY_CLASS,BASE_ITEM_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,BASE_ITEM_NAME,
RELIABILITY_CLASS,SPARE_ITEM_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SPARE_ITEM_NAME,
RELIABILITY_CLASS,REFURBISHED_ITEM_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,REFURBISHED_ITEM_NAME,
RELIABILITY_CLASS,MFG_SERIALIZED_FLAG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,MFG_SERIALIZED_FLAG,
RELIABILITY_CLASS,IB_COUNT_INACTIVE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,IB_COUNT_INACTIVE,
RELIABILITY_CLASS,ITEM_COST,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ITEM_COST,
RELIABILITY_CLASS,ITEM_CREATION_DATE_C3,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ITEM_CREATION_DATE_C3,
RELIABILITY_CLASS,ITEM_CREATION_DATE_MFG,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ITEM_CREATION_DATE_MFG,
RELIABILITY_CLASS,ATTRIBUTE1,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,ATTRIBUTE1,
RELIABILITY_CLASS,PRODUCT_LIST_PRICE_GPL_US,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PRODUCT_LIST_PRICE_GPL_US,
RELIABILITY_CLASS,SERVICE_LIST_PRICE_GPL_US,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,SERVICE_LIST_PRICE_GPL_US,
RELIABILITY_CLASS,TYPE_OF_QUANTITY,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,TYPE_OF_QUANTITY,
RELIABILITY_CLASS,CX_ATO_SUITE_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,CX_ATO_SUITE_NAME,
RELIABILITY_CLASS,EA_ATO_SUITE_NAME,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,EA_ATO_SUITE_NAME,
RELIABILITY_CLASS,PID_CATEGORY,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,PID_CATEGORY,
RELIABILITY_CLASS,MONETIZATION_TYPE,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,MONETIZATION_TYPE,
RELIABILITY_CLASS,EA_BUYING_PROGRAM,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,EA_BUYING_PROGRAM,
RELIABILITY_CLASS,EA_FULFILL_METHOD,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,EA_FULFILL_METHOD,
RELIABILITY_CLASS,EDWSF_BATCH_ID,DIRECT,EDW_SERVICE_ETL_DB.SS.CSF_XXCCS_DS_SAIB_ITEMS,EDWSF_BATCH_ID,
